zip_code,year,population
78374,2012,16609
78374,2011,16648
78374,2010,16620
78375,2016,3028
78375,2015,2973
78375,2014,3106
78375,2013,3163
78375,2012,3158
78375,2011,3259
78375,2010,3352
78376,2016,873
78376,2015,869
78376,2014,859
78376,2013,758
78376,2012,589
78376,2011,600
78376,2010,554
78377,2016,3728
78377,2015,3675
78377,2014,3681
78377,2013,3647
78377,2012,3626
78377,2011,3694
78377,2010,3821
78379,2016,1432
78379,2015,1547
78379,2014,1551
78379,2013,1489
78379,2012,1469
78379,2011,1585
78379,2010,1585
78380,2016,24033
78380,2015,23801
78380,2014,23265
78380,2013,23303
78380,2012,23351
78380,2011,23218
78380,2010,23141
78382,2016,21300
78382,2015,20669
78382,2014,20459
78382,2013,20500
78382,2012,20213
78382,2011,20181
78382,2010,19364
78383,2016,3785
78383,2015,3686
78383,2014,4100
78383,2013,4024
78383,2012,3152
78383,2011,3540
78383,2010,3539
78384,2016,5828
78384,2015,5961
78384,2014,6245
78384,2013,6329
78384,2012,6131
78384,2011,6134
78384,2010,6640
78385,2016,441
78385,2015,438
78385,2014,451
78385,2013,453
78385,2012,366
78385,2011,257
78385,2010,277
78387,2016,9585
78387,2015,9751
78387,2014,10210
78387,2013,10414
78387,2012,9521
78387,2011,10455
78387,2010,9574
78389,2016,1438
78389,2015,1414
78389,2014,1422
78389,2013,1631
78389,2012,1542
78389,2011,1591
78389,2010,1541
78390,2016,5335
78390,2015,5257
78390,2014,5421
78390,2013,5828
78390,2012,6100
78390,2011,5707
78390,2010,5616
78391,2016,291
78391,2015,274
78391,2014,328
78391,2013,322
78391,2012,409
78391,2011,224
78391,2010,325
78393,2016,2245
78393,2015,2262
78393,2014,2265
78393,2013,2431
78393,2012,2521
78393,2011,2449
78393,2010,2379
78401,2016,5135
78401,2015,5196
78401,2014,5188
78401,2013,4728
78401,2012,5022
78401,2011,4551
78401,2010,5391
78402,2016,360
78402,2015,453
78402,2014,492
78402,2013,560
78402,2012,597
78402,2011,647
78402,2010,536
78404,2016,16973
78404,2015,16970
78404,2014,16371
78404,2013,15862
78404,2012,14779
78404,2011,16016
78404,2010,17236
78405,2016,16143
78405,2015,16458
78405,2014,15203
78405,2013,14638
78405,2012,14777
78405,2011,14793
78405,2010,16867
78406,2016,1420
78406,2015,1225
78406,2014,1360
78406,2013,1305
78406,2012,1185
78406,2011,1130
78406,2010,1413
78407,2016,3237
78407,2015,3092
78407,2014,2605
78407,2013,2712
78407,2012,2725
78407,2011,2646
78407,2010,2955
78408,2016,12762
78408,2015,12551
78408,2014,12751
78408,2013,12503
78408,2012,11639
78408,2011,11342
78408,2010,12061
78409,2016,3008
78409,2015,3003
78409,2014,3020
78409,2013,3032
78409,2012,3036
78409,2011,2921
78409,2010,2939
78410,2016,26734
78410,2015,27039
78410,2014,26946
78410,2013,25894
78410,2012,27088
78410,2011,26779
78410,2010,26387
78411,2016,27220
78411,2015,27192
78411,2014,27869
78411,2013,27129
78411,2012,28204
78411,2011,26945
78411,2010,28024
78412,2016,39331
78412,2015,39245
78412,2014,38306
78412,2013,38957
78412,2012,38632
78412,2011,36767
78412,2010,36003
78413,2016,39271
78413,2015,37184
78413,2014,36530
78413,2013,36816
78413,2012,36439
78413,2011,36954
78413,2010,36953
78414,2016,38037
78414,2015,36259
78414,2014,35390
78414,2013,33033
78414,2012,32473
78414,2011,30811
78414,2010,30165
78415,2016,40279
78415,2015,39855
78415,2014,40273
78415,2013,40627
78415,2012,39738
78415,2011,40015
78415,2010,39271
78416,2016,15370
78416,2015,15988
78416,2014,15315
78416,2013,15216
78416,2012,14539
78416,2011,15039
78416,2010,15508
78417,2016,4279
78417,2015,4462
78417,2014,4588
78417,2013,4362
78417,2012,4280
78417,2011,4546
78417,2010,4176
78418,2016,30773
78418,2015,30415
78418,2014,30830
78418,2013,32129
78418,2012,30893
78418,2011,30809
78418,2010,29854
78419,2016,924
78419,2015,959
78419,2014,880
78419,2013,841
78419,2012,689
78419,2011,858
78419,2010,694
78501,2016,63948
78501,2015,63887
78501,2014,62843
78501,2013,61827
78501,2012,62071
78501,2011,61462
78501,2010,61219
78503,2016,23061
78503,2015,22689
78503,2014,22329
78503,2013,21739
78503,2012,20691
78503,2011,20129
78503,2010,21706
78504,2016,52495
78504,2015,51444
78504,2014,50772
78504,2013,49936
78504,2012,49605
78504,2011,48795
78504,2010,48703
78516,2016,36385
78516,2015,36834
78516,2014,38269
78516,2013,38277
78516,2012,36724
78516,2011,37507
78516,2010,33722
78520,2016,63320
78520,2015,63786
78520,2014,62924
78520,2013,61328
78520,2012,59742
78520,2011,58899
78520,2010,59408
78521,2016,93008
78521,2015,92394
78521,2014,91050
78521,2013,90446
78521,2012,90752
78521,2011,90429
78521,2010,93818
78526,2016,45420
78526,2015,45445
78526,2014,45012
78526,2013,45360
78526,2012,44808
78526,2011,44301
78526,2010,42460
78535,2016,553
78535,2015,702
78535,2014,739
78535,2013,630
78535,2012,700
78535,2011,722
78535,2010,581
78536,2016,480
78536,2015,400
78536,2014,401
78536,2013,433
78536,2012,415
78536,2011,369
78536,2010,451
78537,2016,42906
78537,2015,41612
78537,2014,38464
78537,2013,37256
78537,2012,36096
78537,2011,36075
78537,2010,39454
78538,2016,11369
78538,2015,11876
78538,2014,11559
78538,2013,11941
78538,2012,11260
78538,2011,11040
78538,2010,10657
78539,2016,35013
78539,2015,33786
78539,2014,33723
78539,2013,33495
78539,2012,31827
78539,2011,29610
78539,2010,30783
78541,2016,43262
78541,2015,43695
78541,2014,43321
78541,2013,42696
78541,2012,42904
78541,2011,41952
78541,2010,42431
78542,2016,71634
78542,2015,69689
78542,2014,67171
78542,2013,65704
78542,2012,64876
78542,2011,61918
78542,2010,63293
78543,2016,9340
78543,2015,9162
78543,2014,8574
78543,2013,8101
78543,2012,8087
78543,2011,7205
78543,2010,8447
78545,2016,593
78545,2015,443
78545,2014,279
78545,2013,163
78545,2012,276
78545,2011,413
78545,2010,555
78548,2016,685
78548,2015,526
78548,2014,391
78548,2013,604
78548,2012,512
78548,2011,561
78548,2010,675
78549,2016,603
78549,2015,437
78549,2014,418
78549,2013,436
78549,2012,531
78549,2011,783
78549,2010,990
78550,2016,52609
78550,2015,51036
78550,2014,51781
78550,2013,52238
78550,2012,51229
78550,2011,51307
78550,2010,53152
78552,2016,37438
78552,2015,38002
78552,2014,37300
78552,2013,36331
78552,2012,36600
78552,2011,35674
78552,2010,34111
78557,2016,13734
78557,2015,13370
78557,2014,13063
78557,2013,12544
78557,2012,12520
78557,2011,12240
78557,2010,12547
78558,2016,779
78558,2015,970
78558,2014,1231
78558,2013,1033
78558,2012,823
78558,2011,620
78558,2010,882
78559,2016,12170
78559,2015,12444
78559,2014,13215
78559,2013,12410
78559,2012,12238
78559,2011,11882
78559,2010,12751
78560,2016,5074
78560,2015,4699
78560,2014,4557
78560,2013,4230
78560,2012,4180
78560,2011,4038
78560,2010,4368
78561,2016,668
78561,2015,776
78561,2014,574
78561,2013,514
78561,2012,436
78561,2011,627
78561,2010,779
78562,2016,4116
78562,2015,3899
78562,2014,3643
78562,2013,2210
78562,2012,2005
78562,2011,1764
78562,2010,2868
78563,2016,193
78563,2015,119
78563,2014,172
78563,2013,171
78563,2012,152
78563,2011,138
78563,2010,376
78564,2016,181
78564,2015,32
78564,2014,44
78564,2013,19
78564,2012,22
78564,2011,180
78564,2010,270
78565,2016,163
78565,2015,213
78565,2014,178
78565,2013,216
78565,2012,322
78565,2011,286
78565,2010,402
78566,2016,18804
78566,2015,18560
78566,2014,17319
78566,2013,17280
78566,2012,17151
78566,2011,16884
78566,2010,16230
78567,2016,619
78567,2015,658
78567,2014,562
78567,2013,455
78567,2012,623
78567,2011,540
78567,2010,533
78569,2016,3923
78569,2015,4096
78569,2014,3944
78569,2013,3817
78569,2012,3583
78569,2011,3685
78569,2010,4039
78570,2016,35123
78570,2015,34508
78570,2014,33437
78570,2013,31747
78570,2012,29612
78570,2011,29003
78570,2010,32525
78572,2016,77819
78572,2015,76488
78572,2014,76020
78572,2013,73998
78572,2012,73032
78572,2011,70982
78572,2010,75221
78573,2016,37894
78573,2015,35717
78573,2014,37066
78573,2013,36251
78573,2012,35169
78573,2011,34647
78573,2010,34890
78574,2016,61187
78574,2015,63392
78574,2014,60976
78574,2013,60589
78574,2012,59525
78574,2011,58570
78574,2010,57071
78575,2016,9615
78575,2015,9259
78575,2014,10238
78575,2013,9290
78575,2012,9255
78575,2011,9177
78575,2010,8056
78576,2016,10420
78576,2015,9989
78576,2014,9968
78576,2013,10255
78576,2012,9541
78576,2011,9111
78576,2010,8775
78577,2016,75407
78577,2015,74619
78577,2014,73531
78577,2013,72047
78577,2012,70528
78577,2011,69102
78577,2010,70840
78578,2016,11955
78578,2015,11871
78578,2014,11709
78578,2013,11312
78578,2012,11245
78578,2011,10790
78578,2010,12516
78579,2016,4654
78579,2015,4324
78579,2014,4146
78579,2013,3933
78579,2012,4576
78579,2011,4541
78579,2010,4580
78580,2016,15363
78580,2015,15095
78580,2014,15474
78580,2013,15613
78580,2012,15469
78580,2011,15161
78580,2010,14963
78582,2016,42212
78582,2015,42431
78582,2014,42130
78582,2013,41646
78582,2012,40729
78582,2011,40216
78582,2010,40455
78583,2016,6854
78583,2015,6790
78583,2014,6134
78583,2013,5799
78583,2012,5779
78583,2011,5886
78583,2010,6623
78584,2016,18573
78584,2015,18283
78584,2014,18159
78584,2013,17893
78584,2012,18225
78584,2011,18344
78584,2010,18128
78585,2016,347
78585,2015,308
78585,2014,237
78585,2013,289
78585,2012,415
78585,2011,442
78585,2010,396
78586,2016,56314
78586,2015,57019
78586,2014,57459
78586,2013,58144
78586,2012,56581
78586,2011,54169
78586,2010,55878
78588,2016,231
78588,2015,250
78588,2014,172
78588,2013,111
78588,2012,219
78588,2011,205
78588,2010,238
78589,2016,40261
78589,2015,39959
78589,2014,38950
78589,2013,37773
78589,2012,37441
78589,2011,36856
78589,2010,38004
78590,2016,312
78590,2015,329
78590,2014,303
78590,2013,341
78590,2012,308
78590,2011,351
78590,2010,289
78591,2016,266
78591,2015,230
78591,2014,347
78591,2013,219
78591,2012,148
78591,2011,187
78591,2010,265
78592,2016,968
78592,2015,988
78592,2014,1124
78592,2013,1050
78592,2012,1069
78592,2011,1002
78592,2010,836
78593,2016,6250
78593,2015,6105
78593,2014,5605
78593,2013,5726
78593,2012,5090
78593,2011,5360
78593,2010,6324
78594,2016,1577
78594,2015,1676
78594,2014,1676
78594,2013,1590
78594,2012,1955
78594,2011,2129
78594,2010,1990
78595,2016,5981
78595,2015,5905
78595,2014,6165
78595,2013,6087
78595,2012,5696
78595,2011,5675
78595,2010,6082
78596,2016,65499
78596,2015,65919
78596,2014,65875
78596,2013,66125
78596,2012,64987
78596,2011,63292
78596,2010,63844
78597,2016,2888
78597,2015,2888
78597,2014,2932
78597,2013,2911
78597,2012,2957
78597,2011,3035
78597,2010,2885
78598,2016,121
78598,2015,70
78598,2014,104
78598,2013,192
78598,2012,297
78598,2011,257
78598,2010,226
78602,2016,27043
78602,2015,25855
78602,2014,25444
78602,2013,26278
78602,2012,25594
78602,2011,24532
78602,2010,25160
78605,2016,5820
78605,2015,5415
78605,2014,5408
78605,2013,5011
78605,2012,4925
78605,2011,4971
78605,2010,4952
78606,2016,5472
78606,2015,5336
78606,2014,5379
78606,2013,5379
78606,2012,5117
78606,2011,5088
78606,2010,5205
78607,2016,74
78607,2015,80
78607,2014,92
78607,2013,101
78607,2012,85
78607,2011,166
78607,2010,166
78608,2016,494
78608,2015,462
78608,2014,409
78608,2013,264
78608,2012,268
78608,2011,188
78608,2010,434
78609,2016,1828
78609,2015,1551
78609,2014,1411
78609,2013,1560
78609,2012,1541
78609,2011,1632
78609,2010,2012
78610,2016,30452
78610,2015,29200
78610,2014,26991
78610,2013,25580
78610,2012,24313
78610,2011,22052
78610,2010,23502
78611,2016,12900
78611,2015,13371
78611,2014,13108
78611,2013,13226
78611,2012,13137
78611,2011,13215
78611,2010,12977
78612,2016,12369
78612,2015,11622
78612,2014,12032
78612,2013,10807
78612,2012,11564
78612,2011,11373
78612,2010,11457
78613,2016,75279
78613,2015,73448
78613,2014,70764
78613,2013,68426
78613,2012,65178
78613,2011,63901
78613,2010,65099
78614,2016,466
78614,2015,462
78614,2014,491
78614,2013,492
78614,2012,708
78614,2011,848
78614,2010,456
78615,2016,1040
78615,2015,1045
78615,2014,970
78615,2013,818
78615,2012,814
78615,2011,866
78615,2010,1290
78616,2016,6620
78616,2015,5693
78616,2014,5448
78616,2013,5645
78616,2012,6289
78616,2011,6339
78616,2010,7092
78617,2016,26126
78617,2015,25473
78617,2014,23025
78617,2013,21096
78617,2012,19553
78617,2011,18572
78617,2010,22210
78618,2016,374
78618,2015,312
78618,2014,263
78618,2013,283
78618,2012,255
78618,2011,253
78618,2010,324
78619,2016,3585
78619,2015,3824
78619,2014,3805
78619,2013,3446
78619,2012,3504
78619,2011,3532
78619,2010,3026
78620,2016,15140
78620,2015,14614
78620,2014,14104
78620,2013,14660
78620,2012,14483
78620,2011,14578
78620,2010,14367
78621,2016,22185
78621,2015,21735
78621,2014,22289
78621,2013,21863
78621,2012,21352
78621,2011,22273
78621,2010,21659
78622,2016,265
78622,2015,243
78622,2014,247
78622,2013,201
78622,2012,241
78622,2011,137
78622,2010,296
78623,2016,752
78623,2015,777
78623,2014,638
78623,2013,809
78623,2012,742
78623,2011,701
78623,2010,813
78624,2016,21850
78624,2015,21746
78624,2014,21629
78624,2013,21850
78624,2012,21472
78624,2011,21385
78624,2010,21513
78626,2016,30163
78626,2015,28876
78626,2014,28092
78626,2013,27346
78626,2012,27412
78626,2011,27211
78626,2010,25996
78628,2016,27637
78628,2015,26544
78628,2014,24856
78628,2013,24603
78628,2012,23288
78628,2011,23269
78628,2010,23727
78629,2016,12194
78629,2015,12172
78629,2014,12091
78629,2013,12018
78629,2012,11565
78629,2011,11526
78629,2010,11887
78631,2016,2323
78631,2015,2408
78631,2014,2343
78631,2013,2227
78631,2012,2114
78631,2011,2091
78631,2010,2395
78632,2016,917
78632,2015,1014
78632,2014,930
78632,2013,723
78632,2012,864
78632,2011,748
78632,2010,910
78633,2016,23369
78633,2015,21980
78633,2014,19593
78633,2013,18462
78633,2012,17556
78633,2011,17181
78633,2010,19349
78634,2016,28479
78634,2015,26701
78634,2014,25421
78634,2013,24306
78634,2012,22731
78634,2011,21778
78634,2010,22791
78635,2016,65
78635,2015,13
78635,2014,16
78635,2013,19
78635,2012,107
78635,2011,156
78635,2010,149
78636,2016,4024
78636,2015,4066
78636,2014,3966
78636,2013,4014
78636,2012,4103
78636,2011,3633
78636,2010,3749
78638,2016,1935
78638,2015,2257
78638,2014,2538
78638,2013,2272
78638,2012,2060
78638,2011,2115
78638,2010,2005
78639,2016,8258
78639,2015,7991
78639,2014,7861
78639,2013,7334
78639,2012,7142
78639,2011,6881
78639,2010,7334
78640,2016,48804
78640,2015,45772
78640,2014,45136
78640,2013,43427
78640,2012,42080
78640,2011,40699
78640,2010,42954
78641,2016,55933
78641,2015,52984
78641,2014,51247
78641,2013,48854
78641,2012,47490
78641,2011,43655
78641,2010,44295
78642,2016,10416
78642,2015,9879
78642,2014,9867
78642,2013,9341
78642,2012,9175
78642,2011,8498
78642,2010,9467
78643,2016,5810
78643,2015,5912
78643,2014,6016
78643,2013,6081
78643,2012,6484
78643,2011,6567
78643,2010,6139
78644,2016,18558
78644,2015,18282
78644,2014,17276
78644,2013,17542
78644,2012,16820
78644,2011,16772
78644,2010,17081
78645,2016,10290
78645,2015,10274
78645,2014,10312
78645,2013,10148
78645,2012,10012
78645,2011,10308
78645,2010,9773
78648,2016,7746
78648,2015,7824
78648,2014,8238
78648,2013,7866
78648,2012,7971
78648,2011,7899
78648,2010,7683
78650,2016,1729
78650,2015,1985
78650,2014,1937
78650,2013,1746
78650,2012,1622
78650,2011,1549
78650,2010,1599
78652,2016,4919
78652,2015,5355
78652,2014,5408
78652,2013,5117
78652,2012,4687
78652,2011,4256
78652,2010,4466
78653,2016,19328
78653,2015,19072
78653,2014,17968
78653,2013,16917
78653,2012,15783
78653,2011,14631
78653,2010,16375
78654,2016,18086
78654,2015,17860
78654,2014,17607
78654,2013,16916
78654,2012,16771
78654,2011,16851
78654,2010,17553
78655,2016,3431
78655,2015,3574
78655,2014,4006
78655,2013,3917
78655,2012,3684
78655,2011,3694
78655,2010,2739
78656,2016,2455
78656,2015,2309
78656,2014,2194
78656,2013,2118
78656,2012,2445
78656,2011,2529
78656,2010,2271
78657,2016,5376
78657,2015,5741
78657,2014,5946
78657,2013,6236
78657,2012,5959
78657,2011,6058
78657,2010,5509
78659,2016,3093
78659,2015,3118
78659,2014,2870
78659,2013,3140
78659,2012,2799
78659,2011,3052
78659,2010,2903
78660,2016,81698
78660,2015,79067
78660,2014,77046
78660,2013,75038
78660,2012,70407
78660,2011,67630
78660,2010,68789
78661,2016,530
78661,2015,382
78661,2014,333
78661,2013,312
78661,2012,260
78661,2011,152
78661,2010,335
78662,2016,2419
78662,2015,2982
78662,2014,3048
78662,2013,3266
78662,2012,2818
78662,2011,2941
78662,2010,2268
78663,2016,829
78663,2015,750
78663,2014,975
78663,2013,827
78663,2012,783
78663,2011,720
78663,2010,746
78664,2016,60884
78664,2015,59765
78664,2014,58959
78664,2013,57806
78664,2012,54864
78664,2011,51942
78664,2010,52932
78665,2016,43715
78665,2015,41517
78665,2014,38829
78665,2013,36291
78665,2012,33133
78665,2011,31767
78665,2010,35985
78666,2016,75968
78666,2015,72866
78666,2014,68704
78666,2013,66027
78666,2012,63255
78666,2011,61953
78666,2010,63836
78669,2016,10734
78669,2015,9303
78669,2014,8909
78669,2013,8418
78669,2012,8737
78669,2011,8834
78669,2010,8731
78670,2016,152
78670,2015,156
78670,2014,369
78670,2013,367
78670,2012,420
78670,2011,484
78670,2010,168
78671,2016,614
78671,2015,561
78671,2014,609
78671,2013,739
78671,2012,865
78671,2011,785
78671,2010,654
78672,2016,1252
78672,2015,1096
78672,2014,814
78672,2013,994
78672,2012,935
78672,2011,830
78672,2010,931
78675,2016,304
78675,2015,187
78675,2014,169
78675,2013,224
78675,2012,247
78675,2011,204
78675,2010,188
78676,2016,13202
78676,2015,12413
78676,2014,12215
78676,2013,12453
78676,2012,12177
78676,2011,11750
78676,2010,12602
78677,2016,46
78677,2015,100
78677,2014,116
78677,2013,101
78677,2012,112
78677,2011,121
78677,2010,92
78681,2016,56086
78681,2015,54923
78681,2014,54517
78681,2013,54141
78681,2012,53229
78681,2011,51409
78681,2010,50606
78701,2016,7401
78701,2015,7051
78701,2014,6188
78701,2013,5915
78701,2012,5642
78701,2011,5084
78701,2010,6841
78702,2016,22617
78702,2015,21477
78702,2014,21855
78702,2013,21655
78702,2012,21032
78702,2011,20643
78702,2010,21334
78703,2016,20815
78703,2015,20530
78703,2014,20061
78703,2013,19860
78703,2012,19873
78703,2011,19579
78703,2010,19690
78704,2016,46474
78704,2015,44668
78704,2014,42770
78704,2013,41999
78704,2012,41709
78704,2011,41616
78704,2010,42117
78705,2016,32414
78705,2015,32346
78705,2014,31735
78705,2013,31282
78705,2012,30532
78705,2011,29247
78705,2010,31340
78712,2016,848
78712,2015,828
78712,2014,557
78712,2013,548
78712,2012,554
78712,2011,544
78712,2010,860
78717,2016,27101
78717,2015,26072
78717,2014,25427
78717,2013,24099
78717,2012,23514
78717,2011,22278
78717,2010,22538
78719,2016,1762
78719,2015,1485
78719,2014,1807
78719,2013,1746
78719,2012,1717
78719,2011,1427
78719,2010,1764
78721,2016,12153
78721,2015,12508
78721,2014,12087
78721,2013,11482
78721,2012,11178
78721,2011,11100
78721,2010,11425
78722,2016,7292
78722,2015,7006
78722,2014,6514
78722,2013,6355
78722,2012,5973
78722,2011,5733
78722,2010,5901
78723,2016,32496
78723,2015,32155
78723,2014,30955
78723,2013,31234
78723,2012,30999
78723,2011,29869
78723,2010,28330
78724,2016,24558
78724,2015,23612
78724,2014,23313
78724,2013,21454
78724,2012,21677
78724,2011,20447
78724,2010,21696
78725,2016,7931
78725,2015,7343
78725,2014,7612
78725,2013,8169
78725,2012,6477
78725,2011,6021
78725,2010,6083
78726,2016,13925
78726,2015,13027
78726,2014,12786
78726,2013,13181
78726,2012,12482
78726,2011,13198
78726,2010,13122
78727,2016,29085
78727,2015,29354
78727,2014,29506
78727,2013,28563
78727,2012,28461
78727,2011,28075
78727,2010,26689
78728,2016,21858
78728,2015,21081
78728,2014,20794
78728,2013,20817
78728,2012,20939
78728,2011,20232
78728,2010,20299
78729,2016,30151
78729,2015,29386
78729,2014,28786
78729,2013,26906
78729,2012,28228
78729,2011,27024
78729,2010,27108
78730,2016,9038
78730,2015,8871
78730,2014,8591
